E,KE
-250.06429, 170.99873
-242.62294, 197.96489
-242.28195, 179.38269
-248.04735, 167.59319
-247.03545, 182.22142
-247.0296, 176.25095
-249.50096, 173.22435
-251.43613, 168.95242
-253.2724, 168.38708
-256.59882, 178.44646
-261.91287, 170.10297
-259.92587, 174.47916
-258.78558, 185.66148
-268.18097, 169.00015
-267.70142, 179.17184
-269.04395, 174.32526
-269.34106, 173.40392
-272.68628, 180.9626
-275.07245, 172.97707
-279.666, 185.67184
-285.3009, 175.85213
-291.31186, 167.84412
-290.1724, 165.03864
-285.35864, 179.03662
-286.58514, 175.52852
-286.6432, 180.45976
-290.05814, 164.26254
-292.78687, 175.05525
-291.58917, 181.65062
-287.23773, 189.39633
-291.33228, 172.9789
-294.35168, 164.33961
-292.1161, 163.81967
-292.6601, 176.6463
-288.47116, 173.4458
-289.37524, 168.59364
-288.97223, 172.03851
-294.17847, 175.55272
-288.15735, 184.7585
-285.79382, 180.54402
-284.948, 197.03944
-290.26276, 171.1753
-296.32562, 179.98921
-298.4749, 178.1132
-299.71472, 197.40985
-302.28702, 183.12527
-303.31268, 181.66774
-303.8236, 180.90376
-302.8096, 189.72229
-306.46695, 172.12466
-303.7474, 197.94385
-306.30115, 171.7859
-306.0109, 188.18344
-301.29517, 183.00127
-304.0852, 193.04208
-300.72888, 190.6894
-307.6997, 183.95499
-315.51013, 182.06151
-319.1306, 179.97832
-315.66296, 174.05144
-318.3343, 183.97655
-317.4892, 184.46007
-321.07028, 186.12698
-322.2378, 173.23573
-325.08023, 186.6977
-324.61606, 169.19498
-323.36694, 175.46259
-319.65955, 192.52235
-318.34225, 174.69638
-315.70416, 188.95715
-314.7932, 172.43808
-316.33408, 170.01685
-321.31683, 164.04602
-320.1082, 177.35147
-326.5131, 177.72815
-327.31232, 183.19345
-324.72125, 191.94347
-326.48187, 174.45178
-328.4133, 178.64954
-332.57776, 157.97032
-336.11346, 174.55235
-330.2232, 177.67213
-338.53387, 169.4396
-331.28253, 188.49202
-335.86267, 181.61836
-339.29193, 174.96698
-343.9206, 168.82367
-342.36047, 173.30663
-342.18298, 173.79395
-343.434, 181.40219
-339.85242, 169.26572
-340.59747, 176.95876
-339.97797, 171.16339
-345.03406, 172.77777
-352.5423, 168.75237
-351.69196, 174.481
-349.3294, 176.7729
-350.9385, 173.10239
-350.2702, 173.63762
-349.28467, 176.2288
-353.9914, 169.14003
-358.49533, 172.77298
-359.5714, 173.76292
-359.42624, 178.97134
-360.5608, 178.8548
-358.95374, 171.5243
-355.94904, 168.07167
-356.02417, 182.65938
-359.48032, 174.88492
-363.01483, 169.50716
-362.89746, 176.01685
-365.5437, 170.37126
-365.04626, 158.5528
-363.28546, 159.23674
-362.1156, 175.44499
-366.47534, 173.41994
-370.38187, 159.96066
-372.4748, 174.21553
-375.59167, 159.21008
-371.93353, 166.65686
-372.42963, 162.53096
-377.49194, 157.88287
-377.04843, 171.58804
-382.67966, 172.10416
-380.88623, 168.19263
-380.347, 168.35466
-382.73328, 164.9388
-382.46045, 162.43422
-382.73694, 160.95067
-382.9726, 164.9788
-386.45453, 165.66302
-390.3398, 174.00912
-390.99014, 166.07687
-391.0451, 151.91246
-394.6714, 178.13855
-391.54562, 163.10257
-388.58453, 177.71106
-389.69955, 175.97092
-393.5603, 182.12708
-396.38678, 164.40694
-394.8031, 174.97874
-394.4051, 175.19244
-398.6697, 165.68259
-398.4121, 166.55006
-400.5983, 165.21658
-401.17395, 176.5766
-402.7943, 160.78175
-404.8723, 170.05237
-406.9032, 183.65248
-409.19244, 173.65337
-407.79535, 155.19875
-403.6825, 159.02293
-406.08566, 161.02573
-406.6159, 152.72034
-404.9123, 161.74103
-408.39636, 184.47087
-409.02722, 159.80559
-407.37033, 175.94052
-409.90558, 167.664
-415.59033, 158.14624
-415.61053, 175.91333
-421.3042, 167.34865
-421.2189, 172.76218
-422.9156, 173.07027
-424.0806, 163.5751
-421.66736, 157.02234
-421.95465, 177.13683
-420.5247, 185.09781
